id,uuid,observed_on,time_observed_at,created_at,quality_grade,license,url,image_url,captive_cultivated,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
273190617,e480f88f-5bc5-4296-869c-e9597d3d14b8,2025-04-25,2025-04-25 14:25:00 UTC,2025-04-25 16:15:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273190617,https://inaturalist-open-data.s3.amazonaws.com/photos/491377201/medium.jpg,false,39.9305287,-75.5052224,Eastern Tent Caterpillar Moth,Malacosoma americana,Eastern Tent Caterpillar Moth,Insecta,211100
273192249,29e449e5-ae42-41c3-8380-ea7e318518bd,2025-04-25,2025-04-25 15:59:59 UTC,2025-04-25 16:18:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273192249,https://inaturalist-open-data.s3.amazonaws.com/photos/491398597/medium.jpg,false,40.4232216667,-79.9383783333,Zebra Swallowtail,Eurytides marcellus,Zebra Swallowtail,Insecta,83086
273192999,21a44a9b-4164-46df-af41-9ccd726470a8,2025-04-25,2025-04-25 15:21:00 UTC,2025-04-25 16:19:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273192999,https://inaturalist-open-data.s3.amazonaws.com/photos/491399639/medium.jpg,false,40.4365416667,-79.9030083333,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
273198482,2f05ab90-f372-4a4e-b252-08b4ad4d20b3,2025-04-25,2025-04-25 16:27:03 UTC,2025-04-25 16:27:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273198482,https://inaturalist-open-data.s3.amazonaws.com/photos/491408499/medium.jpg,false,41.94208,-78.6743166667,Eastern Black Carpenter Ant,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,Insecta,129902
273198543,869ac655-5518-4a09-b802-a994e55c0962,2025-04-25,2025-04-25 15:29:16 UTC,2025-04-25 16:27:38 UTC,research,,https://www.inaturalist.org/observations/273198543,https://static.inaturalist.org/photos/491408513/medium.jpg,false,40.0562204543,-75.1931310648,Two-spotted Bumble Bee,Bombus bimaculatus,Two-spotted Bumble Bee,Insecta,52779
273199588,827aef16-4ee7-4427-9e33-54d9ddbe14a8,2025-04-25,2025-04-25 16:27:30 UTC,2025-04-25 16:29:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273199588,https://inaturalist-open-data.s3.amazonaws.com/photos/491410670/medium.jpeg,false,40.6214542821,-79.1525348648,Winter Firefly,Photinus corruscus,Winter Firefly,Insecta,1616267
273202106,754dabcc-8782-48e4-b70f-a864828b2f88,2025-04-25,2025-04-25 16:33:14 UTC,2025-04-25 16:33:37 UTC,research,,https://www.inaturalist.org/observations/273202106,https://static.inaturalist.org/photos/491415312/medium.jpeg,false,40.3318405151,-76.0012054443,Eastern Carpenter Bee,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110
273202689,32481079-7ce7-40aa-87b3-a001e1a1d213,2025-04-25,2025-04-25 16:31:50 UTC,2025-04-25 16:34:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273202689,https://inaturalist-open-data.s3.amazonaws.com/photos/491416211/medium.jpeg,false,41.5672055556,-75.7854722222,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
273206158,670e0c45-c650-4bb0-9bc5-0cd108163987,2025-04-25,2025-04-25 15:33:00 UTC,2025-04-25 16:39:58 UTC,research,,https://www.inaturalist.org/observations/273206158,https://static.inaturalist.org/photos/491422024/medium.jpg,false,40.0561945,-75.1931083333,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
273206426,253bc343-e631-434c-b9a4-eee3631cfd8e,2025-04-24,2025-04-25 02:48:05 UTC,2025-04-25 16:40:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273206426,https://inaturalist-open-data.s3.amazonaws.com/photos/491422884/medium.jpeg,false,40.5783402342,-79.0724337101,Gray Spring Moth,Lomographa glomeraria,Gray Spring Moth,Insecta,224098
273207937,125173ef-bb20-435f-bfed-5ab9a5ef19d0,2025-04-25,2025-04-25 15:49:15 UTC,2025-04-25 16:42:20 UTC,research,,https://www.inaturalist.org/observations/273207937,https://static.inaturalist.org/photos/491424791/medium.jpg,false,40.0557778333,-75.19313,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484
273210252,29a5e641-c3f3-4d9f-bb5d-e44c1cfb5734,2025-04-25,2025-04-25 16:44:04 UTC,2025-04-25 16:45:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273210252,https://inaturalist-open-data.s3.amazonaws.com/photos/491428767/medium.jpeg,false,40.4254116997,-79.9673046997,Asian Mud-dauber Wasp,Sceliphron curvatum,Asian Mud-dauber Wasp,Insecta,347823
273210639,7bf71242-4a22-4860-b6f9-fda3d7903542,2025-04-25,2025-04-25 16:44:23 UTC,2025-04-25 16:46:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273210639,https://inaturalist-open-data.s3.amazonaws.com/photos/491429484/medium.jpeg,false,39.95827492,-75.17396028,Eastern Carpenter Bee,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110
273211221,81718843-87cf-408a-8805-26e80f27ee7f,2025-04-24,2025-04-25 02:52:42 UTC,2025-04-25 16:47:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273211221,https://inaturalist-open-data.s3.amazonaws.com/photos/491430604/medium.jpeg,false,40.5723593038,-79.0775738284,Gray Spring Moth,Lomographa glomeraria,Gray Spring Moth,Insecta,224098
273216230,b29bbd7e-c1a2-48ad-9d07-427a84244ce5,2025-04-24,2025-04-25 02:49:41 UTC,2025-04-25 16:54:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273216230,https://inaturalist-open-data.s3.amazonaws.com/photos/491438312/medium.jpeg,false,40.5600152918,-79.0528187156,Gray Spring Moth,Lomographa glomeraria,Gray Spring Moth,Insecta,224098
273217505,9fd1c743-0688-41ac-9ae0-5926c4879b81,2025-04-24,2025-04-25 02:49:30 UTC,2025-04-25 16:56:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273217505,https://inaturalist-open-data.s3.amazonaws.com/photos/491440250/medium.jpeg,false,40.5638252514,-79.0678927302,Gray Spring Moth,Lomographa glomeraria,Gray Spring Moth,Insecta,224098
273219480,84479e4e-6d92-4d4f-9684-7a7a115b8c9d,2025-04-24,2025-04-25 02:49:10 UTC,2025-04-25 16:59:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273219480,https://inaturalist-open-data.s3.amazonaws.com/photos/491443095/medium.jpeg,false,40.5585868194,-79.0510213003,Gray Spring Moth,Lomographa glomeraria,Gray Spring Moth,Insecta,224098
273221897,a173d3ec-6960-4c2a-915f-f4736cb389c6,2025-04-25,2025-04-25 17:03:35 UTC,2025-04-25 17:03:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273221897,https://inaturalist-open-data.s3.amazonaws.com/photos/491446692/medium.jpg,false,42.0614864633,-80.1718901751,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
273226652,34a4d42d-4d74-4d22-ab5e-449c37ae6a15,2025-04-25,2025-04-25 16:30:05 UTC,2025-04-25 17:11:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273226652,https://inaturalist-open-data.s3.amazonaws.com/photos/491453478/medium.jpg,false,40.2002533333,-75.459205,Eastern Tent Caterpillar Moth,Malacosoma americana,Eastern Tent Caterpillar Moth,Insecta,211100
273235993,8e164baa-bee7-4560-b6f7-b68c0985f4bf,2025-04-25,2025-04-25 17:08:32 UTC,2025-04-25 17:25:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273235993,https://inaturalist-open-data.s3.amazonaws.com/photos/491468748/medium.jpg,false,40.6142487387,-75.8878597221,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
273237229,666fc24c-808a-41e6-9ce9-98dee01de8fe,2025-04-25,2025-04-25 14:22:00 UTC,2025-04-25 17:27:38 UTC,research,CC0,https://www.inaturalist.org/observations/273237229,https://inaturalist-open-data.s3.amazonaws.com/photos/491466471/medium.jpg,false,39.9324945183,-75.437433975,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
273240919,fcdd809b-f3bf-4d05-b301-4af3665fdcc4,2025-04-25,2025-04-25 12:33:00 UTC,2025-04-25 17:32:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273240919,https://inaturalist-open-data.s3.amazonaws.com/photos/491475102/medium.jpg,false,41.2456444444,-79.431975,Red-fringed Emerald,Nemoria bistriaria,Red-fringed Emerald,Insecta,203831
273242472,26ec91d9-44fc-4d61-86c0-5ea4f332d17c,2025-04-24,2025-04-24 18:57:29 UTC,2025-04-25 17:35:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273242472,https://inaturalist-open-data.s3.amazonaws.com/photos/491478164/medium.jpg,false,39.9491666667,-75.1979833333,Eastern Carpenter Bee,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110
273242653,9ef1938e-0f87-4f06-9dda-239168b2b9ce,2025-04-25,2025-04-25 12:28:00 UTC,2025-04-25 17:35:41 UTC,research,,https://www.inaturalist.org/observations/273242653,https://static.inaturalist.org/photos/491476398/medium.jpeg,false,39.8727469113,-75.3042756574,Orange Sulphur,Colias eurytheme,Orange Sulphur,Insecta,58532
273244418,7142aba6-d85c-44dc-a65a-131df4ece41d,2025-04-25,2025-04-25 13:09:00 UTC,2025-04-25 17:38:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273244418,https://inaturalist-open-data.s3.amazonaws.com/photos/491479855/medium.jpg,false,39.9583587,-75.1953934,Spotted Lanternfly,Lycorma delicatula,Spotted Lanternfly,Insecta,324726
273244697,3d052e2f-bcb1-414b-a4bb-4383d8d4dc38,2025-04-25,2025-04-25 17:38:58 UTC,2025-04-25 17:39:04 UTC,research,,https://www.inaturalist.org/observations/273244697,https://static.inaturalist.org/photos/491481747/medium.jpg,false,40.3228016354,-75.4129546743,Eastern Black Carpenter Ant,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,Insecta,129902
273247295,ad18e7f0-583c-45c5-87b6-21f81ecc8c4b,2025-04-25,2025-04-25 17:43:24 UTC,2025-04-25 17:43:35 UTC,research,,https://www.inaturalist.org/observations/273247295,https://static.inaturalist.org/photos/491486325/medium.jpeg,false,40.3312187195,-76.0039672852,Winter Firefly,Photinus corruscus,Winter Firefly,Insecta,1616267
273248884,abc506ba-4c92-4e20-8d78-40eff548d813,2025-04-25,2025-04-25 15:32:00 UTC,2025-04-25 17:46:13 UTC,research,,https://www.inaturalist.org/observations/273248884,https://static.inaturalist.org/photos/491488072/medium.jpeg,false,39.8743940832,-75.296150145,Black Swallowtail,Papilio polyxenes,Black Swallowtail,Insecta,58523
273251238,e02658fe-14a6-40c5-9f30-cb6f0fe2fd3b,2025-04-25,2025-04-25 17:49:47 UTC,2025-04-25 17:49:54 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/273251238,https://inaturalist-open-data.s3.amazonaws.com/photos/491493095/medium.jpg,false,40.3176082097,-80.1073163895,Eastern Black Carpenter Ant,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,Insecta,129902
273251904,2cd1f6d7-a632-467c-bcc6-4990209eb080,2025-04-18,2025-04-18 21:36:00 UTC,2025-04-25 17:50:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/273251904,https://inaturalist-open-data.s3.amazonaws.com/photos/491448964/medium.jpeg,false,40.3597273509,-76.8983661126,Winter Firefly,Photinus corruscus,Winter Firefly,Insecta,1616267
273252792,36c358cc-2052-4895-9327-9be95acf13d4,2025-04-25,2025-04-25 14:58:03 UTC,2025-04-25 17:52:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273252792,https://inaturalist-open-data.s3.amazonaws.com/photos/491495354/medium.jpeg,false,40.02955,-79.0653888889,Early Tachinid Fly,Epalpus signifer,Early Tachinid Fly,Insecta,145433
273253902,82ae7779-4b1b-4858-be64-5f75e4b0fe1c,2025-04-25,2025-04-25 13:20:00 UTC,2025-04-25 17:53:49 UTC,research,,https://www.inaturalist.org/observations/273253902,https://static.inaturalist.org/photos/491496342/medium.jpeg,false,39.874468188,-75.2965471119,Eastern Comma,Polygonia comma,Eastern Comma,Insecta,54064
273256045,95b49dde-85e6-4c3e-830e-bf10773c68d1,2025-04-25,2025-04-25 17:54:05 UTC,2025-04-25 17:57:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273256045,https://inaturalist-open-data.s3.amazonaws.com/photos/491506254/medium.jpg,false,39.9893755415,-75.9085146146,North American Luna Moth,Actias luna,Luna Moth,Insecta,47916
273256541,16d6b185-3c11-4d48-afee-10134d5354fc,2025-04-25,2025-04-25 17:43:09 UTC,2025-04-25 17:58:05 UTC,research,CC0,https://www.inaturalist.org/observations/273256541,https://inaturalist-open-data.s3.amazonaws.com/photos/491501367/medium.jpg,false,39.9568533333,-75.17553,Xylocopa virginica,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110
273258068,44778931-a3b4-4761-abed-4d1da0baf93b,2025-04-25,2025-04-25 17:11:09 UTC,2025-04-25 18:00:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273258068,https://inaturalist-open-data.s3.amazonaws.com/photos/491503611/medium.jpg,false,40.5436433698,-75.2688102385,Herrick's Water Penny Beetle,Psephenus herricki,Herrick's Water Penny Beetle,Insecta,228915
273258196,fd73dd88-0afb-4941-9bc3-05cf41daf4f8,2025-04-25,2025-04-25 17:59:47 UTC,2025-04-25 18:00:36 UTC,research,,https://www.inaturalist.org/observations/273258196,https://static.inaturalist.org/photos/491503632/medium.jpg,false,40.4147231855,-76.8823221373,Brassy Blister Beetle,Lytta aenea,Brassy Blister Beetle,Insecta,59513
273259801,ba4e3800-0bee-49c3-b02d-8e51631f2bbc,2025-04-25,2025-04-25 17:59:30 UTC,2025-04-25 18:02:59 UTC,research,,https://www.inaturalist.org/observations/273259801,https://inaturalist-open-data.s3.amazonaws.com/photos/491506530/medium.jpeg,false,40.43666737,-79.90615561,Greater Bee Fly,Bombylius major,Greater Bee Fly,Insecta,51557
273260248,68cbec20-a7a7-4f85-81fd-fa56f4425e13,2025-04-25,2025-04-25 16:06:50 UTC,2025-04-25 18:03:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273260248,https://inaturalist-open-data.s3.amazonaws.com/photos/491506946/medium.jpg,false,40.2007966667,-75.4569116667,Ferruginous Carpenter Ant,Camponotus chromaiodes,Ferruginous Carpenter Ant,Insecta,62780
273260990,2d1233b3-4f36-40d8-965b-e7d62ae8f91f,2025-04-25,2025-04-25 18:03:08 UTC,2025-04-25 18:04:28 UTC,research,CC0,https://www.inaturalist.org/observations/273260990,https://inaturalist-open-data.s3.amazonaws.com/photos/491507867/medium.jpg,false,39.959145,-75.1774883333,Lycorma delicatula,Lycorma delicatula,Spotted Lanternfly,Insecta,324726
273261398,0b7105c7-efb0-478d-85c8-4a590dfb2d9c,2025-04-25,2025-04-25 18:02:58 UTC,2025-04-25 18:05:02 UTC,research,,https://www.inaturalist.org/observations/273261398,https://static.inaturalist.org/photos/491508418/medium.jpeg,false,40.5318222222,-80.1752138889,Varied Carpet Beetle,Anthrenus verbasci,Varied Carpet Beetle,Insecta,120113
273262114,95cfafd0-e0a1-4f65-be03-5ea075fefc5a,2025-04-25,2025-04-25 18:02:58 UTC,2025-04-25 18:06:14 UTC,research,CC0,https://www.inaturalist.org/observations/273262114,https://inaturalist-open-data.s3.amazonaws.com/photos/491509668/medium.jpg,false,39.9591333333,-75.1774833333,Melanaspis tenebricosa,Melanaspis tenebricosa,Gloomy Scale,Insecta,48083
273263348,67ba7da0-1c43-4ace-9abd-852624472b92,2025-04-25,2025-04-25 14:40:20 UTC,2025-04-25 18:07:45 UTC,research,,https://www.inaturalist.org/observations/273263348,https://inaturalist-open-data.s3.amazonaws.com/photos/491510882/medium.jpg,false,40.0545221667,-75.1871116667,Oriental Beetle,Exomala orientalis,Oriental Beetle,Insecta,359401
273263404,ca137a44-8093-4356-bbed-59a58c4bf318,2025-04-25,2025-04-25 15:15:37 UTC,2025-04-25 18:07:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273263404,https://inaturalist-open-data.s3.amazonaws.com/photos/491511056/medium.jpeg,false,40.0270055556,-79.0645916667,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626
273263846,4e4f1c97-37e3-4e75-b1d3-95e35ad3de52,2025-04-25,2025-04-25 18:07:43 UTC,2025-04-25 18:08:27 UTC,research,,https://www.inaturalist.org/observations/273263846,https://inaturalist-open-data.s3.amazonaws.com/photos/491511707/medium.jpeg,false,40.4365525,-79.90577348,Gray Leafroller Moth,Syndemis afflictana,Gray Leafroller Moth,Insecta,232135
273263967,62cd6a9a-4720-4d4f-9121-6416a5072a46,2025-04-25,2025-04-25 18:07:45 UTC,2025-04-25 18:08:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273263967,https://inaturalist-open-data.s3.amazonaws.com/photos/491511801/medium.jpeg,false,40.1251972222,-75.1071888889,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626
273266420,ce0148e4-73c9-42a1-8c10-533c67a3239f,2025-04-25,2025-04-25 18:12:37 UTC,2025-04-25 18:12:52 UTC,research,,https://www.inaturalist.org/observations/273266420,https://inaturalist-open-data.s3.amazonaws.com/photos/491516046/medium.jpeg,false,40.2854499817,-80.0990371704,Varied Carpet Beetle,Anthrenus verbasci,Varied Carpet Beetle,Insecta,120113
273267868,1fccbc24-19af-42fa-8cd9-856e5125e1a8,2025-04-25,2025-04-25 18:15:02 UTC,2025-04-25 18:15:11 UTC,research,,https://www.inaturalist.org/observations/273267868,https://static.inaturalist.org/photos/491518479/medium.jpg,false,40.109685639,-74.8638955018,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta,126889
273271029,9d4d17f1-a0f8-426b-94dc-3afc388b63d2,2025-04-25,2025-04-25 17:53:14 UTC,2025-04-25 18:19:55 UTC,research,,https://www.inaturalist.org/observations/273271029,https://static.inaturalist.org/photos/491523202/medium.jpg,false,40.0562271945,-75.1930807599,Ferruginous Carpenter Ant,Camponotus chromaiodes,Ferruginous Carpenter Ant,Insecta,62780
273271507,6588e3f4-2918-4605-a458-b38d753c4a78,2025-04-25,2025-04-25 13:28:00 UTC,2025-04-25 18:20:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273271507,https://inaturalist-open-data.s3.amazonaws.com/photos/491523439/medium.jpg,false,39.9583587,-75.1953934,Eastern Carpenter Bee,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110
273272441,ad1dae90-10d9-4a83-a5af-c0db62eacd93,2025-04-25,2025-04-25 15:57:50 UTC,2025-04-25 18:22:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273272441,https://inaturalist-open-data.s3.amazonaws.com/photos/491525801/medium.jpg,false,41.4836255281,-75.5416533892,Eastern Tent Caterpillar Moth,Malacosoma americana,Eastern Tent Caterpillar Moth,Insecta,211100
273272995,d4bc40b3-f4e8-4aa1-8d71-b72963575c20,2025-04-25,2025-04-25 15:51:11 UTC,2025-04-25 18:22:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273272995,https://inaturalist-open-data.s3.amazonaws.com/photos/491526617/medium.jpg,false,41.4857116898,-75.5416152082,Hemlock Woolly Adelgid,Adelges tsugae,Hemlock Woolly Adelgid,Insecta,61513
273277508,edff7016-7e46-480b-9a26-171c7bc113ce,2025-04-25,2025-04-25 18:28:28 UTC,2025-04-25 18:29:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273277508,https://inaturalist-open-data.s3.amazonaws.com/photos/491533362/medium.jpeg,false,40.44323606,-79.91975456,Eurasian Red-and-black Melyrid,Anthocomus equestris,Eurasian Red-and-black Melyrid,Insecta,320043
273279896,a70eab07-6724-4e6c-9a24-24d83b8f0997,2025-04-25,2025-04-25 18:10:33 UTC,2025-04-25 18:33:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273279896,https://inaturalist-open-data.s3.amazonaws.com/photos/491537093/medium.jpg,false,39.9923874402,-75.9123035357,Eastern Tent Caterpillar Moth,Malacosoma americana,Eastern Tent Caterpillar Moth,Insecta,211100
273283047,70ee779a-aa7c-4505-ac42-074b3fb14e8b,2025-04-19,2025-04-19 14:50:00 UTC,2025-04-25 18:37:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/273283047,https://inaturalist-open-data.s3.amazonaws.com/photos/491527758/medium.jpeg,false,40.3210929641,-76.8902619975,Black-shouldered Drone Fly,Eristalis dimidiata,Black-shouldered Drone Fly,Insecta,155106
273285043,0c2630a2-7484-467e-afa1-dd05e37a8795,2025-04-25,2025-04-25 18:28:02 UTC,2025-04-25 18:41:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273285043,https://inaturalist-open-data.s3.amazonaws.com/photos/491544821/medium.jpg,false,40.237055,-76.4588783333,Spongy Moth,Lymantria dispar,Spongy Moth,Insecta,47802
273285923,6f2f0ecf-fce7-45e2-b8ac-7f3348666851,2025-04-25,2025-04-25 18:30:04 UTC,2025-04-25 18:42:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273285923,https://inaturalist-open-data.s3.amazonaws.com/photos/491546030/medium.jpg,false,40.2370416667,-76.4589833333,Pale Green Assassin Bug,Zelus luridus,Pale Green Assassin Bug,Insecta,129423
273287032,8d402d7d-f625-4018-9fce-7e3be4c435b9,2025-04-25,2025-04-25 18:03:16 UTC,2025-04-25 18:44:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/273287032,https://inaturalist-open-data.s3.amazonaws.com/photos/491547793/medium.jpeg,false,41.18450735,-75.26476673,Common Eastern Bumble Bee,Bombus bimaculatus,Two-spotted Bumble Bee,Insecta,52779
273289670,bd624236-4917-4351-843e-53cfc516e030,2025-04-25,2025-04-25 18:48:55 UTC,2025-04-25 18:49:09 UTC,research,,https://www.inaturalist.org/observations/273289670,https://static.inaturalist.org/photos/491552204/medium.jpeg,false,39.9530639648,-75.1766891479,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
273292593,1045b7b6-ff29-487f-9d22-968bf92ec874,2025-04-24,,2025-04-25 18:54:12 UTC,research,,https://www.inaturalist.org/observations/273292593,https://static.inaturalist.org/photos/491556720/medium.jpeg,false,39.9351759493,-75.1632297412,Eastern Tailed-Blue,Cupido comyntas,Eastern Tailed-Blue,Insecta,122381
273297421,b7f3b6fb-6dbb-44e3-b45d-101dfac7deb0,2025-04-25,2025-04-25 19:02:36 UTC,2025-04-25 19:02:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273297421,https://inaturalist-open-data.s3.amazonaws.com/photos/491904615/medium.jpeg,false,40.9852752686,-76.9323425293,Spotted Pink Lady Beetle,Coleomegilla maculata,Spotted Pink Lady Beetle,Insecta,126267
273299409,a05b0529-daa6-44f4-b07c-38aa49e0a9f5,2025-04-25,2025-04-25 18:27:41 UTC,2025-04-25 19:06:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273299409,https://inaturalist-open-data.s3.amazonaws.com/photos/491567987/medium.jpeg,false,40.4841095,-79.8374424,Common Bagworm Moth,Psyche casta,Common Bagworm Moth,Insecta,61413
273299580,8490af1b-ae3d-45be-9b07-9d340d926142,2025-04-25,2025-04-25 18:23:26 UTC,2025-04-25 19:06:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273299580,https://inaturalist-open-data.s3.amazonaws.com/photos/491568314/medium.jpeg,false,40.4842398997,-79.8374493,Eastern Boxelder Bug,Boisea trivittata,Eastern Boxelder Bug,Insecta,53227
273300645,0ed5ac1c-5b8d-4472-94f4-bdd90bfa3093,2025-04-25,2025-04-25 19:03:23 UTC,2025-04-25 19:08:38 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/273300645,https://inaturalist-open-data.s3.amazonaws.com/photos/491570151/medium.jpg,false,40.326103747,-80.1067564847,Red-necked False Blister Beetle,Ischnomera ruficollis,Red-necked False Blister Beetle,Insecta,831188
273301992,7f666659-3627-419a-9c24-70347aff8902,2025-04-19,2025-04-19 15:10:00 UTC,2025-04-25 19:11:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/273301992,https://inaturalist-open-data.s3.amazonaws.com/photos/491550442/medium.jpeg,false,40.324644295,-76.8917931123,Bent-spined Acorn Ant,Temnothorax curvispinosus,Bent-spined Acorn Ant,Insecta,232366
273302029,e7a58a08-8a86-4eb6-ae4a-2d2d07029ef7,2025-04-19,2025-04-19 15:26:00 UTC,2025-04-25 19:11:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/273302029,https://inaturalist-open-data.s3.amazonaws.com/photos/491550987/medium.jpeg,false,40.324322664,-76.8913775684,Common Porthole Ant,Ponera pennsylvanica,Common Porthole Ant,Insecta,203419
273302048,28bfa696-69c3-4ca5-90b3-a54a7c53e313,2025-04-19,2025-04-19 15:29:00 UTC,2025-04-25 19:11:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/273302048,https://inaturalist-open-data.s3.amazonaws.com/photos/491569364/medium.jpeg,false,40.3217025629,-76.8887667896,Brassy Blister Beetle,Lytta aenea,Brassy Blister Beetle,Insecta,59513
273302367,c12d14c1-8c61-40b1-86b4-c4718542a82f,2025-04-25,2025-04-25 13:09:00 UTC,2025-04-25 19:11:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/273302367,https://inaturalist-open-data.s3.amazonaws.com/photos/491568691/medium.jpg,false,40.3018041738,-75.0355467469,Common European Greenbottle Fly,Lucilia sericata,Common European Greenbottle Fly,Insecta,128824
273304272,1d2c539f-f116-4f8c-8049-f175b5857860,2025-04-25,2025-04-25 17:50:33 UTC,2025-04-25 19:14:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273304272,https://inaturalist-open-data.s3.amazonaws.com/photos/491576292/medium.jpg,false,40.4293283333,-79.9374866667,Bearded Carpenter ant,Camponotus subbarbatus,Bearded Carpenter ant,Insecta,143505
273306194,1402dba8-6c17-4711-aa48-0f3e14723687,2025-04-25,2025-04-25 17:47:23 UTC,2025-04-25 19:17:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273306194,https://inaturalist-open-data.s3.amazonaws.com/photos/491578904/medium.jpg,false,40.4893283333,-80.183555,Cabbage White,Pieris rapae,Cabbage White,Insecta,55626
273306460,6ab671fd-8026-4f58-84e5-3eace1b78dc7,2025-04-25,2025-04-25 19:17:02 UTC,2025-04-25 19:18:24 UTC,research,,https://www.inaturalist.org/observations/273306460,https://inaturalist-open-data.s3.amazonaws.com/photos/491579597/medium.jpeg,false,40.43671881,-79.90533299,Juvenal's Duskywing,Erynnis juvenalis,Juvenal's Duskywing,Insecta,58475
273307505,f658f766-b8c9-4060-8868-a0c637278d4b,2025-04-25,2025-04-25 19:18:56 UTC,2025-04-25 19:19:52 UTC,research,,https://www.inaturalist.org/observations/273307505,https://inaturalist-open-data.s3.amazonaws.com/photos/491581032/medium.jpeg,false,40.4366614,-79.90545679,Winter Firefly,Photinus corruscus,Winter Firefly,Insecta,1616267
273307902,71befc53-872c-447b-8b4c-3bf4013a8791,2025-04-25,2025-04-25 18:52:30 UTC,2025-04-25 19:20:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273307902,https://inaturalist-open-data.s3.amazonaws.com/photos/491581328/medium.jpg,false,40.014441454,-75.1925102606,Six-spotted Tiger Beetle,Cicindela sexguttata,Six-spotted Tiger Beetle,Insecta,49566
